service, best case response time, worst case response time, average response time, std dev response time, availability
Cart Service: Add Item Request,0.001980098,0.003476807,0.0026253038999999997,0.00039564590157373046,1
Cart Service: Get Cart Request,0.001494772,0.002184586,0.0017928614,0.00019987917426195255,1
Cart Service: Empty Cart Request,0.00110692,0.001989581,0.0015875846,0.0003293870556400782,1
Ad Service: Ad Request,0.004782322,0.091687604,0.016394218999999998,0.025132666294180397,1
Payment Service: Charge Request,0.003089692,0.005451772,0.0037086507000000006,0.0006141476534564062,1
Email Service: Send Order Confirmation Request,0.104680828,0.552942342,0.2995631299,0.1396367003661561,1
Product Catalogue Service: Empty Request,0.000797107,0.001179448,0.0009789811000000001,9.829182344879965e-05,1
Prouduct Catalogue Service: Get Product Request,0.000357845,0.000609699,0.0004512474000000001,6.354379398367712e-05,1
Product Catalogue Service: Search Product Request,0.000320583,0.000685899,0.0004580234000000001,0.00011448850607567555,1
Recommendation List Service: Recommendation Request,0.002744882,0.00625388,0.0033878384,0.0009742130559023729,1
Checkout Service: Place Order Request,0.157299586,0.682588018,0.42099984560000003,0.1590708361054543,1
Shipping Service: Get Quote Request,0.000958775,0.001754464,0.00116578,0.0002179721603682452,1
Shipping Service: Ship Order Request,0.000859546,0.002083789,0.0012894901999999998,0.0003291573018077527,1
Currency Service: Currency Conversion Request,0.002686949,0.016047968,0.0043955257,0.00390087972582924,1
Currency Service: Empty Request,0.001672113,0.007403231,0.0037949833,0.0019354874395934505,1
Cart Service: Add Item Request,0.001878531,0.007939497,0.0031847275,0.0016472192676216032,1
Cart Service: Get Cart Request,0.001067565,0.006553214,0.0022139483,0.001488801356292373,1
Cart Service: Empty Cart Request,0.001096388,0.001649498,0.0013286182,0.00017080047378084168,1
Ad Service: Ad Request,0.006136807,0.072213876,0.0156636238,0.019293984876394582,1
Payment Service: Charge Request,0.003456895,0.039850946,0.0101132309,0.012172597729749773,1
Email Service: Send Order Confirmation Request,0.09204642,0.538779584,0.32462112309999996,0.15213119776449893,1
Product Catalogue Service: Empty Request,0.000745035,0.050361218,0.0060173746,0.014788626818346647,1
Prouduct Catalogue Service: Get Product Request,0.000356554,0.000713512,0.00046461600000000005,0.00011289011552390226,1
Product Catalogue Service: Search Product Request,0.000313688,0.001227809,0.0004472655,0.0002616293700100392,1
Recommendation List Service: Recommendation Request,0.002497719,0.007017263,0.0040391131,0.001346403328970517,1
Checkout Service: Place Order Request,0.176139357,0.759332577,0.4869850959,0.17210142690005437,1
Shipping Service: Get Quote Request,0.00100399,0.001218452,0.0010996661,6.747003563427253e-05,1
Shipping Service: Ship Order Request,0.000867729,0.001587446,0.0011456319,0.0002396840231719461,1
Currency Service: Currency Conversion Request,0.002472684,0.005095478,0.0030357399,0.0007691383017873247,1
Currency Service: Empty Request,0.001677873,0.007877015,0.0036537973,0.0018315053099521744,1
Cart Service: Add Item Request,0.001827165,0.003114412,0.0024170316000000002,0.0004041553869707047,1
Cart Service: Get Cart Request,0.000851293,0.001942276,0.0014652265,0.0003377034895923493,1
Cart Service: Empty Cart Request,0.00096138,0.001565329,0.0012767806000000001,0.0001996007631544529,1
Ad Service: Ad Request,0.005774503,0.023979721,0.011097579100000001,0.006382454568436214,1
Payment Service: Charge Request,0.005246588,0.015721512,0.0076305386,0.0030877165795812995,1
Email Service: Send Order Confirmation Request,0.146585183,0.544332353,0.33272582450000004,0.11880560203820419,1
Product Catalogue Service: Empty Request,0.000808841,0.001350582,0.0010885828,0.00014893986475339636,1
Prouduct Catalogue Service: Get Product Request,0.000542082,0.000866998,0.0006174972,9.712454393282883e-05,1
Product Catalogue Service: Search Product Request,0.000562584,0.00089922,0.0006722444,8.978350868862279e-05,1
Recommendation List Service: Recommendation Request,0.002654011,0.004197466,0.0032373231999999995,0.0006040875631967274,1
Checkout Service: Place Order Request,0.260234177,0.75278275,0.5007507514,0.15408928086847437,1
Shipping Service: Get Quote Request,0.000897383,0.001417826,0.0011093429,0.0001978999285307855,1
Shipping Service: Ship Order Request,0.000817835,0.002087412,0.0011354656000000002,0.00035706067671453264,1
Currency Service: Currency Conversion Request,0.00256407,0.004163574,0.0032257164999999997,0.000509564519074523,1
Currency Service: Empty Request,0.001642068,0.083540707,0.0112523714,0.024141696318124174,1
Cart Service: Add Item Request,0.002324726,0.677924077,0.0701656474,0.20258632753690117,1
Cart Service: Get Cart Request,0.001486192,0.008345287,0.0025715856999999997,0.0019423746002430143,1
Cart Service: Empty Cart Request,0.001027983,0.002418964,0.0015924598000000001,0.0003715070110694548,1
Ad Service: Ad Request,0.006375188,18.821339064,1.8936431715999995,5.642573018150119,0.9
Payment Service: Charge Request,0.002680767,0.006031534,0.003912887800000001,0.0008158009604009792,1
Email Service: Send Order Confirmation Request,0.056763547,0.554292293,0.32612530910000004,0.1603904907922857,1
Product Catalogue Service: Empty Request,0.000765685,0.09959575,0.0110404237,0.029524110259979124,1
Prouduct Catalogue Service: Get Product Request,0.000385102,0.01540747,0.0020512798999999995,0.0044587156682271735,1
Product Catalogue Service: Search Product Request,0.000348275,0.002570991,0.0007381117,0.0006382057438815558,1
Recommendation List Service: Recommendation Request,0.00256033,0.003198519,0.0028844032000000003,0.0001761179256883296,1
Checkout Service: Place Order Request,0.131208912,0.574794864,0.37877477679999993,0.1163425127494157,1
Shipping Service: Get Quote Request,0.000896915,0.001920856,0.0010942265,0.0002926023273677946,1
Shipping Service: Ship Order Request,0.000839981,0.001724675,0.001209183,0.0003043197137255489,1
Currency Service: Currency Conversion Request,0.002610362,0.006671956,0.0032916246,0.0011410730943807413,1
Currency Service: Empty Request,0.002716077,0.006798424,0.0035690172,0.0011791750109252485,1
Cart Service: Add Item Request,0.001848841,0.005807906,0.0027222314,0.0010841515675511612,1
Cart Service: Get Cart Request,0.001407564,0.003128008,0.0022667816,0.0005925899447329831,1
Cart Service: Empty Cart Request,0.001038993,0.002816271,0.0015651568000000001,0.00047256915554272057,1
Ad Service: Ad Request,0.005633283,0.022039165,0.0097437928,0.004628694418720527,1
Payment Service: Charge Request,0.003290885,0.004125566,0.0037492674,0.0002779166940171821,1
Email Service: Send Order Confirmation Request,0.038778114,0.593683268,0.2903398524,0.18273524662271898,1
Product Catalogue Service: Empty Request,0.000822012,0.002035571,0.0010448624,0.00033712994968652666,1
Prouduct Catalogue Service: Get Product Request,0.000385037,0.003469727,0.0007476161000000001,0.000908017208616164,1
Product Catalogue Service: Search Product Request,0.000315738,0.001761596,0.0005507361999999999,0.00041116385358073494,1
Recommendation List Service: Recommendation Request,0.002805023,0.008601394,0.004371028399999999,0.002020314286297615,1
Checkout Service: Place Order Request,0.217133305,0.63281251,0.4147742312,0.1420937825610351,1
Shipping Service: Get Quote Request,0.001012956,0.001456213,0.00123304,0.0001663289892141475,1
Shipping Service: Ship Order Request,0.000826432,0.001802055,0.0011608938,0.00032686975665203414,1
Currency Service: Currency Conversion Request,0.002422808,0.002924694,0.0026757943999999997,0.00013682413697970106,1
Currency Service: Empty Request,0.002459655,0.007636935,0.0031483392,0.001498168404815013,1
Cart Service: Add Item Request,0.001972737,0.003479566,0.0027274771000000008,0.00046743682203725673,1
Cart Service: Get Cart Request,0.000875371,0.002736018,0.0017397263,0.0004976142057194608,1
Cart Service: Empty Cart Request,0.000788354,0.0063502,0.0021530041,0.0016307504155205024,1
Ad Service: Ad Request,0.008839657,0.111076114,0.031567326,0.034527079560516184,1
Payment Service: Charge Request,0.006610191,0.023823527,0.0113253894,0.0051068266488099485,1
Email Service: Send Order Confirmation Request,0.044956788,0.51503251,0.2858002053,0.1171064193449199,1
Product Catalogue Service: Empty Request,0.00089269,0.002530339,0.0012012414999999998,0.0004604473395354239,1
Prouduct Catalogue Service: Get Product Request,0.000410374,0.002768959,0.0008186062000000001,0.0006602176340767945,1
Product Catalogue Service: Search Product Request,0.000401068,0.0025736,0.0008473643000000001,0.0006248566680374069,1
Recommendation List Service: Recommendation Request,0.002599449,0.0048567,0.0034367188000000008,0.0008100876768276136,1
Checkout Service: Place Order Request,0.147955581,0.657595677,0.4465756893999999,0.14659981533888738,1
Shipping Service: Get Quote Request,0.000854083,0.004574032,0.0014773402000000002,0.0010911873298201185,1
Shipping Service: Ship Order Request,0.000620279,0.003201215,0.0012830399,0.0007070199494910239,1
Currency Service: Currency Conversion Request,0.002600001,0.003712503,0.003035846,0.000333617100465189,1
Currency Service: Empty Request,0.001470225,0.003253624,0.0026572659,0.00044739238254522175,1
Cart Service: Add Item Request,0.002082419,0.003498215,0.0026547397,0.0003741600449206328,1
Cart Service: Get Cart Request,0.00133808,0.002643147,0.0016498532999999998,0.00037783592287395074,1
Cart Service: Empty Cart Request,0.000943885,0.002235571,0.0013529164,0.0003509675365173252,1
Ad Service: Ad Request,2.9978e-05,19.049164687,1.9141194223000002,5.7116861829906584,0.8
Payment Service: Charge Request,0.002423167,0.007675052,0.0038762521000000006,0.0013231925931753434,1
Email Service: Send Order Confirmation Request,0.075187094,0.505004179,0.2757181757,0.14057792432787994,1
Product Catalogue Service: Empty Request,0.000785247,0.024978985,0.0033649422999999998,0.007207604043729276,1
Prouduct Catalogue Service: Get Product Request,0.000342766,0.002971704,0.0007543256,0.0007559587170217961,1
Product Catalogue Service: Search Product Request,0.000324264,0.002388812,0.0006651480000000002,0.0006439497944513998,1
Recommendation List Service: Recommendation Request,0.002131401,0.00796938,0.0032401697,0.001633785563248987,1
Checkout Service: Place Order Request,0.230226152,0.644153611,0.4485210436,0.14622161932475933,1
Shipping Service: Get Quote Request,0.000920648,0.001729302,0.0011157677000000002,0.00023015848222172913,1
Shipping Service: Ship Order Request,0.000878329,0.002647936,0.0013666881,0.00047065947070391563,1
Currency Service: Currency Conversion Request,0.00153951,0.006189196,0.0030228913,0.001209104808219457,1
Currency Service: Empty Request,0.002689847,0.075787407,0.010331410199999998,0.021830016065521762,1
Cart Service: Add Item Request,0.002300978,0.004047554,0.0030201997,0.0005038065092606586,1
Cart Service: Get Cart Request,0.001408285,0.003130296,0.0021379963999999998,0.0005801667340382762,1
Cart Service: Empty Cart Request,0.001048086,0.007184844,0.0020564407,0.0017312246904635487,1
Ad Service: Ad Request,0.005875018,0.02259381,0.008866024699999999,0.004622510814615344,1
Payment Service: Charge Request,0.003238538,0.014794759,0.0051920172,0.003297364727235972,1
Email Service: Send Order Confirmation Request,0.072958438,0.520675231,0.3546043619,0.12670474235051007,1
Product Catalogue Service: Empty Request,0.000791833,0.001105775,0.000941886,9.407785746603714e-05,1
Prouduct Catalogue Service: Get Product Request,0.000380727,0.000614888,0.00045661020000000005,8.433204046956293e-05,1
Product Catalogue Service: Search Product Request,0.00034192,0.000476331,0.00038985479999999997,3.6646419379797526e-05,1
Recommendation List Service: Recommendation Request,0.002475176,0.006591806,0.0034365542999999998,0.0011180417234612538,1
Checkout Service: Place Order Request,0.11815784,0.706352208,0.42067056639999995,0.20471073018318495,1
Shipping Service: Get Quote Request,0.000851611,0.001236903,0.0010328727,0.00011572555718686343,1
Shipping Service: Ship Order Request,0.000623233,0.004208145,0.0011909459,0.0010130634409460692,1
Currency Service: Currency Conversion Request,0.002234294,0.004831507,0.002828342,0.000736314009756707,1
Currency Service: Empty Request,0.002306361,0.038053624,0.0062512835000000004,0.010616484967571971,1
Cart Service: Add Item Request,0.001963743,0.003214631,0.0025879114999999998,0.00037434676542966145,1
Cart Service: Get Cart Request,0.001128365,0.002219657,0.0016922056000000002,0.00034741861341476793,1
Cart Service: Empty Cart Request,0.000857768,0.001780041,0.0014745345,0.0003328985310509045,1
Ad Service: Ad Request,0.005263378,0.108358678,0.023312431099999996,0.03220395488628832,1
Payment Service: Charge Request,0.005206697,0.01115699,0.007028542800000001,0.0015154753071691272,1
Email Service: Send Order Confirmation Request,0.072123171,0.636233288,0.28336645979999997,0.1540608759420346,1
Product Catalogue Service: Empty Request,0.000854413,0.005490195,0.0016499848999999996,0.0013695220559099038,1
Prouduct Catalogue Service: Get Product Request,0.000398787,0.002501209,0.0008477198,0.000600332008696821,1
Product Catalogue Service: Search Product Request,0.000380611,0.002362421,0.0008950204,0.0006666794999905427,1
Recommendation List Service: Recommendation Request,0.002540929,0.007078355,0.0034217683,0.0012747615103157178,1
Checkout Service: Place Order Request,0.130138908,0.581224557,0.3254772907,0.15724006057963205,1
Shipping Service: Get Quote Request,0.000826437,0.002017515,0.0011664331,0.0003680514650052218,1
Shipping Service: Ship Order Request,0.000633417,0.00189427,0.0011583624999999998,0.00038541393125502094,1
Currency Service: Currency Conversion Request,0.002602457,0.004104626,0.0030423937000000002,0.0004465881804925092,1
Currency Service: Empty Request,0.001486977,0.026926794,0.0059208917,0.007253262726801367,1
Cart Service: Add Item Request,4.6631e-05,0.00886134,0.0030576236,0.0022377805338131885,0.9
Cart Service: Get Cart Request,1.4499e-05,0.009431465,0.0028378857,0.002407100179730792,0.9
Cart Service: Empty Cart Request,2.5061e-05,0.005711162,0.0020825153999999998,0.00145178033704815,0.9
Ad Service: Ad Request,1.5308e-05,0.038067221,0.012665833699999999,0.011812980661694821,0.9
Payment Service: Charge Request,0.003502195,0.009827787,0.0050646549999999995,0.001838242722132689,1
Email Service: Send Order Confirmation Request,0.045746634,0.583743597,0.35950538940000004,0.1706652885352213,1
Product Catalogue Service: Empty Request,0.000803617,0.097536844,0.0105818309,0.028985289191168433,1
